Job Title,ID,State,City,Exp_years,School,Degree,Major
Analyst,1580,California,Los Angeles,0,No School,Not Specification,No Degree
Data Analyst,1581,New York,New York,0,No School,Not Specification,No Degree
Marketing Analyst,1582,California,San Francisco,0,No School,Not Specification,No Degree
Analyst,1583,California,San Francisco,0,No School,Not Specification,No Degree
Analyst,1584,California,Los Angeles,0,No School,Not Specification,No Degree
Analyst,1585,California,San Francisco,0,No School,Not Specification,No Degree
Marketing Analyst,1586,Illinois,Chicago,0,No School,Not Specification,No Degree
Marketing Analyst,1587,Texas,,0,No School,Not Specification,No Degree
Marketing Analyst,1588,New York,New York,0,No School,Not Specification,No Degree
Marketing Analyst,1589,New York,New York,0,No School,Not Specification,No Degree
Financial Analyst,1590,California,Los Angeles,6,Stanford University,Master,Master of Science - MS Materials Science & Engineering 
Analyst,1591,Washington,,0,No School,Not Specification,No Degree
Data Analyst,1592,Massachusetts,Boston,0,No School,Not Specification,No Degree
Analyst,1593,New York,New York,0,No School,Not Specification,No Degree
Marketing Analyst,1594,Texas,,0,No School,Not Specification,No Degree
Analyst,1595,Pennsylvania,Pittsburgh,0,No School,Not Specification,No Degree
Analyst,1596,Michigan,,1,University of Michigan,Bachelor,Bachelor's degree Economics and Political Science (Minors: Enviornment and Business from Ross) 
Data Analyst,1597,New York,New York,0,No School,Not Specification,No Degree
Marketing Analyst,1598,Florida,,0,No School,Not Specification,No Degree
Marketing Analyst,1599,California,San Francisco,15,"University of Nevada, Reno",Not Specification,"N/A Business/Commerce, General "
Marketing Analyst,1600,California,,0,No School,Not Specification,No Degree
Marketing Analyst,1601,California,,6,Northwestern University,Master,Master of Science (M.S.) Integrated Marketing Communications 
Analyst,1602,,,0,No School,Not Specification,No Degree
Financial Analyst,1603,New York,New York,1,Cornell University,Bachelor,"Bachelor of Science (BS) Policy Analysis and Management major, Business minor, Real Estate minor "
Marketing Analyst,1604,Nevada,Las Vegas,0,No School,Not Specification,No Degree
Marketing Analyst,1605,California,San Francisco,0,No School,Not Specification,No Degree
Analyst,1606,New York,New York,0,No School,Not Specification,No Degree
Marketing Analyst,1607,Georgia,Atlanta,0,No School,Not Specification,No Degree
Analyst,1608,California,San Francisco,0,No School,Not Specification,No Degree
Analyst,1609,Nevada,Las Vegas,0,No School,Not Specification,No Degree
Marketing Analyst,1610,New York,New York,0,No School,Not Specification,No Degree
Analyst,1611,Texas,Dallas,0,No School,Not Specification,No Degree
Financial Analyst,1612,Tennessee,Nashville,1,Vanderbilt University - Owen Graduate School of Management,Master,"Master's degree Finance, General "
Marketing Analyst,1613,New York,New York,0,No School,Not Specification,No Degree
Marketing Analyst,1614,Georgia,Atlanta,0,No School,Not Specification,No Degree
Marketing Analyst,1615,Illinois,,0,No School,Not Specification,No Degree
Analyst,1616,New York,New York,0,No School,Not Specification,No Degree
Analyst,1617,Oregon,Portland,0,No School,Not Specification,No Degree
Marketing Analyst,1618,New York,New York,10,The Tuck School of Business at Dartmouth,Master,Master of Business Administration (MBA)  
Marketing Analyst,1619,New York,New York,0,No School,Not Specification,No Degree
Marketing Analyst,1620,Connecticut,,0,No School,Not Specification,No Degree
Marketing Analyst,1621,California,,0,No School,Not Specification,No Degree
Marketing Analyst,1622,New York,New York,0,No School,Not Specification,No Degree
Analyst,1623,New York,New York,2,University of Pennsylvania - The Wharton School,Bachelor,"Bachelor��셲 Degree Finance, Statistics, Music "
Analyst,1624,New York,New York,2,Carnegie Mellon University,Bachelor,"Bachelor of Science - BS Computational Finance, Minor in Statistics & Data Science "
Analyst,1625,New York,New York,0,No School,Not Specification,No Degree
Analyst,1626,New Jersey,,0,No School,Not Specification,No Degree
Marketing Analyst,1627,Michigan,Detroit,0,No School,Not Specification,No Degree
Marketing Analyst,1628,Florida,,0,No School,Not Specification,No Degree
Marketing Analyst,1629,Maryland,,0,No School,Not Specification,No Degree
Analyst,1630,South Carolina,,0,No School,Not Specification,No Degree
Marketing Analyst,1631,New York,New York,0,No School,Not Specification,No Degree
Marketing Analyst,1632,Nevada,Las Vegas,14,Plymouth State University,ETC,Plymouth State University Business Management 
Marketing Analyst,1633,Georgia,Atlanta,6,Florida A&M University,Bachelor,"Bachelor's Degree Business Administration and Marketing, General "
Data Analyst,1634,New York,New York,0,No School,Not Specification,No Degree
Financial Analyst,1635,Illinois,,1,獰롥쎖鴉듿닶瑥뷰펺鸚㎩��腰숁쭫�늽�젩,Master,Master of Accounting Science Accounting 3.78
Marketing Analyst,1636,New York,New York,6,Cornell University,ETC,Project Managment Certificate from the School of Engineering  
Marketing Analyst,1637,Florida,Miami,11,Niagara College,Ph.D,Diploma Hotel and Restaurant Managerment 
Marketing Analyst,1638,Washington,Seattle,0,No School,Not Specification,No Degree
Marketing Analyst,1639,Rhode Island,,0,No School,Not Specification,No Degree
Analyst,1640,Colorado,Denver,0,No School,Not Specification,No Degree
Analyst,1641,Nevada,Las Vegas,0,No School,Not Specification,No Degree
Data Analyst,1642,South Carolina,,0,No School,Not Specification,No Degree
Analyst,1643,Illinois,Chicago,0,No School,Not Specification,No Degree
Marketing Analyst,1644,,,0,No School,Not Specification,No Degree
Marketing Analyst,1645,Florida,,0,No School,Not Specification,No Degree
Financial Analyst,1646,California,Los Angeles,2,"University of California, Irvine",Bachelor,Bachelor's Degree Business/Managerial Economics & Accounting 
Financial Analyst,1647,Massachusetts,,0,No School,Not Specification,No Degree
Financial Analyst,1648,New York,New York,0,No School,Not Specification,No Degree
Analyst,1649,California,,0,No School,Not Specification,No Degree
Financial Analyst,1650,North Carolina,Charlotte,0,No School,Not Specification,No Degree
Analyst,1651,Texas,Houston,0,No School,Not Specification,No Degree
Data Analyst,1652,California,Los Angeles,0,No School,Not Specification,No Degree
Analyst,1653,California,Los Angeles,3,"University of California, Berkeley",Bachelor,Bachelor's degree Physics 
Marketing Analyst,1654,California,Los Angeles,0,No School,Not Specification,No Degree
Analyst,1655,Illinois,Chicago,2,The University of Chicago,Bachelor,"Bachelor's degree Economics GPA: 3.6, Dean's List and UAA President's Scholar"
Marketing Analyst,1656,California,,0,No School,Not Specification,No Degree
Analyst,1657,California,,12,Cornell University,Bachelor,Bachelor's degree Policy Analysis and Management with Minor in Law & Society 4.02
Analyst,1658,California,San Francisco,0,No School,Not Specification,No Degree
Marketing Analyst,1659,California,,0,No School,Not Specification,No Degree
Data Analyst,1660,Utah,Salt Lake City,0,No School,Not Specification,No Degree
Marketing Analyst,1661,Washington,Seattle,0,No School,Not Specification,No Degree
Analyst,1662,New York,New York,0,No School,Not Specification,No Degree
Marketing Analyst,1663,California,,0,No School,Not Specification,No Degree
Data Analyst,1664,California,Los Angeles,4,"University of California, Los Angeles",Bachelor,Bachelor of Science - BS Statistics 
Financial Analyst,1665,New York,New York,0,No School,Not Specification,No Degree
Analyst,1666,California,,0,No School,Not Specification,No Degree
Data Analyst,1667,Washington,,0,No School,Not Specification,No Degree
Analyst,1668,Massachusetts,,0,Mount Holyoke College,Bachelor,Bachelor's degree Economics 3.99/4.0
Analyst,1669,Nevada,Las Vegas,0,No School,Not Specification,No Degree
Marketing Analyst,1670,Washington,Seattle,0,No School,Not Specification,No Degree
Marketing Analyst,1671,Indiana,,0,No School,Not Specification,No Degree
Analyst,1672,California,San Francisco,0,No School,Not Specification,No Degree
Analyst,1673,New York,New York,0,No School,Not Specification,No Degree
Marketing Analyst,1674,New Jersey,,0,No School,Not Specification,No Degree
Analyst,1675,Texas,,0,No School,Not Specification,No Degree
Data Analyst,1676,North Carolina,,0,No School,Not Specification,No Degree
Analyst,1677,Kentucky,Louisville,0,No School,Not Specification,No Degree
Marketing Analyst,1678,California,,0,No School,Not Specification,No Degree
Marketing Analyst,1679,California,Los Angeles,2,Boston University,Master,Master of Science (MS) Marketing Communication Research 
Marketing Analyst,1680,Virginia,,0,No School,Not Specification,No Degree
Data Analyst,1681,Washington,,7,Taras Shevchenko National University of Kyiv,Master, mathematics 
Marketing Analyst,1682,Hawaii,Honolulu,0,No School,Not Specification,No Degree
Marketing Analyst,1683,California,San Francisco,10,Northwestern University,Master,Master of Science (MS) Learning and Organizational Change (MSLOC) 
Marketing Analyst,1684,California,San Francisco,0,No School,Not Specification,No Degree
Marketing Analyst,1685,Washington,Seattle,0,No School,Not Specification,No Degree
Marketing Analyst,1686,New Jersey,,0,No School,Not Specification,No Degree
Financial Analyst,1687,Florida,,0,No School,Not Specification,No Degree
Marketing Analyst,1688,New York,New York,0,No School,Not Specification,No Degree
Data Analyst,1689,California,,0,No School,Not Specification,No Degree
Analyst,1690,Illinois,Chicago,3,Cornell School of Hotel Administration,Not Specification,  
Analyst,1691,Virginia,,0,No School,Not Specification,No Degree
Marketing Analyst,1692,California,,0,No School,Not Specification,No Degree
Marketing Analyst,1693,Pennsylvania,,0,No School,Not Specification,No Degree
Analyst,1694,New Jersey,,0,No School,Not Specification,No Degree
Marketing Analyst,1695,Texas,Dallas,0,No School,Not Specification,No Degree
Analyst,1696,Illinois,Chicago,0,No School,Not Specification,No Degree
Analyst,1697,New York,New York,1,Cornell University,Bachelor,Bachelor's degree Hotel Administration 
Data Analyst,1698,New York,New York,0,No School,Not Specification,No Degree
Marketing Analyst,1699,California,San Francisco,0,No School,Not Specification,No Degree
Marketing Analyst,1700,California,Los Angeles,0,No School,Not Specification,No Degree
Analyst,1701,New York,New York,3,Northwestern University,Bachelor,Bachelor��셲 Degree Learning and Organizational Change Major in the School of Education and Social Policy Senior
Marketing Analyst,1702,California,San Francisco,0,No School,Not Specification,No Degree
Marketing Analyst,1703,California,San Francisco,0,No School,Not Specification,No Degree
Marketing Analyst,1704,Connecticut,,0,No School,Not Specification,No Degree
Marketing Analyst,1705,New York,New York,0,No School,Not Specification,No Degree
Marketing Analyst,1706,Pennsylvania,Philadelphia,0,No School,Not Specification,No Degree
Analyst,1707,New York,New York,0,No School,Not Specification,No Degree
Marketing Analyst,1708,Washington,Seattle,0,No School,Not Specification,No Degree
Marketing Analyst,1709,Minnesota,Minneapolis,0,No School,Not Specification,No Degree
Data Analyst,1710,California,Los Angeles,0,No School,Not Specification,No Degree
Marketing Analyst,1711,Florida,,0,No School,Not Specification,No Degree
Data Analyst,1712,Washington,Seattle,7,Seoul National University,Master,Master of Science (M.Sc.) Brain and Cognitive Science 
Marketing Analyst,1713,Texas,,0,No School,Not Specification,No Degree
Analyst,1714,Nevada,,0,No School,Not Specification,No Degree
Marketing Analyst,1715,Florida,Miami,0,No School,Not Specification,No Degree
Analyst,1716,Washington,Seattle,0,No School,Not Specification,No Degree
Financial Analyst,1717,New York,New York,0,No School,Not Specification,No Degree
Analyst,1718,California,,0,No School,Not Specification,No Degree
Data Analyst,1719,Nevada,Las Vegas,0,No School,Not Specification,No Degree
Marketing Analyst,1720,New York,New York,6,The Johns Hopkins University - Carey Business School,Master,"Master of Business Administration - MBA Management Information Systems, General GPA: 3.75"
